"p90","cmb_regn","urban88","rule2","cutoff","cutoff_cmb","eligible","read92","read88","math92","math88"
1,"Region 13",1,-6.52500009536743,46.4,46.4,1,55.6259994506836,41.4099998474121,54.5519981384277,38.3400001525879
0,"Regions 2,5,10",1,0.540002465248108,49.4,49.4,0,44.3680000305176,50.4500007629395,44.9630012512207,49.4300003051758
0,"Region 13",1,2.19000005722046,46.4,46.4,0,56.2569999694824,47.1800003051758,56.2350006103516,50
0,"Region 13",1,2.64499807357788,46.4,46.4,0,65.7440032958984,52.439998626709,66.6660003662109,45.6500015258789
0,"Regions 6,8",1,11.6950016021729,43.4,43.4,0,63.5610008239746,56.9300003051758,63.6710014343262,53.2599983215332
0,"Region 9",1,7.7049994468689,47.4,47.4,0,55.4210014343262,54.8199996948242,53.3330001831055,55.3899993896484
0,"Region 13",1,8.10000038146973,46.4,46.4,0,65.9860000610352,56.7900009155273,68.3160018920898,52.2099990844727
0,"Region 13",1,-3.17999887466431,46.4,46.4,1,53.7039985656738,41.5999984741211,48,44.8400001525879
1,"Regions 1,3,4",1,-0.660002112388611,51.4,51.4,1,71.2279968261719,48.9300003051758,75.6729965209961,52.5499992370605
0,"Region 13",1,-5.39500284194946,46.4,46.4,1,57.1679992675781,41.1599998474121,55.5550003051758,40.8499984741211
0,"Regions 1,3,4",1,1.44999849796295,51.4,51.4,0,73.9179992675781,54.8400001525879,77.2959976196289,50.8600006103516
1,"Regions 6,8",1,-5.17500162124634,43.4,43.4,1,66.5400009155273,38.6199989318848,66.9240036010742,37.8300018310547
1,"Regions 2,5,10",1,-3.40500116348267,49.4,49.4,1,61.7949981689453,46.2099990844727,68.8050003051758,45.7799987792969
0,"Regions 6,8",1,12.8299999237061,43.4,43.4,0,75.6740036010742,55.5900001525879,77.3199996948242,56.8699989318848
0,"Region 13",1,5.05999898910522,46.4,46.4,0,53.8530006408691,52.3600006103516,59.0890007019043,50.560001373291
0,"Region 7",1,27.3099994659424,42.4,42.4,0,85.2529983520508,72.4700012207031,84.8130035400391,66.9499969482422
1,"Regions 2,5,10",1,-5.60000085830688,49.4,49.4,1,61.8300018310547,45.189998626709,65.4899978637695,42.4099998474121
1,"Region 13",1,-5.48499917984009,46.4,46.4,1,60.9280014038086,41.7400016784668,57.7779998779297,40.0900001525879
0,"Regions 2,5,10",1,18.4699954986572,49.4,49.4,0,71.8079986572266,73.0899963378906,71.734001159668,62.6500015258789
0,"Region 13",1,0.729997277259827,46.4,46.4,0,58.7130012512207,50.0999984741211,63.2680015563965,44.1599998474121
0,"Region 13",1,1.28000032901764,46.4,46.4,0,58.068000793457,47.0299987792969,61.435001373291,48.3300018310547
0,"Region 7",1,5.37000036239624,42.4,42.4,0,64.6520004272461,47.1300010681152,64.5609970092773,48.4099998474121
0,"Regions 2,5,10",1,0.175000756978989,49.4,49.4,0,66.6500015258789,51.4300003051758,61.8839988708496,47.7200012207031
0,"Regions 6,8",1,10.144998550415,43.4,43.4,0,66.536003112793,57.4199981689453,59.1710014343262,49.6699981689453
1,"Regions 2,5,10",1,1.35000002384186,49.4,49.4,0,51.2080001831055,47.310001373291,49.3330001831055,54.189998626709
0,"Region 13",1,9.21499824523926,46.4,46.4,0,61.7280006408691,54.5699996948242,53.3330001831055,56.6599998474121
0,"Region 13",1,10.3799991607666,46.4,46.4,0,62.5200004577637,58.8899993896484,65.7990036010742,54.6699981689453
1,"Region 9",1,-5.1449990272522,47.4,47.4,1,54.1349983215332,43.3600006103516,54.1580009460449,41.1500015258789
0,"Regions 1,3,4",1,4.67500066757202,51.4,51.4,0,68.7369995117188,56.8300018310547,67.4240036010742,55.3199996948242
1,"Regions 2,5,10",1,-0.929998755455017,49.4,49.4,1,62.3899993896484,48.189998626709,61.7239990234375,48.75
0,"Region 13",1,12.4050006866455,46.4,46.4,0,64.0540008544922,57.8800010681152,65.2630004882812,59.7299995422363
0,"Regions 2,5,10",1,5.3299994468689,49.4,49.4,0,59.0909996032715,58.939998626709,57.0200004577637,50.5200004577637
0,"Regions 2,5,10",1,7.69000005722046,49.4,49.4,0,49.7779998779297,58.75,51.8520011901855,55.4300003051758
0,"Regions 11, 12",1,4.0950026512146,52.4,52.4,0,71.0540008544922,59.6500015258789,71.6669998168945,53.3400001525879
0,"Region 13",1,4.86499929428101,46.4,46.4,0,58.3540000915527,57.5299987792969,56.3790016174316,45
0,"Regions 1,3,4",1,6.84999990463257,51.4,51.4,0,68.3330001831055,58.2799987792969,72.1350021362305,58.2200012207031
0,"Region 7",1,0.945001244544983,42.4,42.4,0,58.6399993896484,42.4300003051758,58.5779991149902,44.2599983215332
0,"Regions 2,5,10",1,0.669999718666077,49.4,49.4,0,63.9129981994629,50.25,62.5089988708496,49.8899993896484
0,"Regions 2,5,10",1,5.51500082015991,49.4,49.4,0,68.0510025024414,57.8499984741211,70.2730026245117,51.9799995422363
0,"Regions 6,8",1,20.149995803833,43.4,43.4,0,68.822998046875,66.8399963378906,66.3690032958984,60.2599983215332
0,"Region 13",1,-1.80499875545502,46.4,46.4,1,63.7389984130859,44.6699981689453,64.3270034790039,44.5200004577637
0,"Regions 1,3,4",1,11.6700000762939,51.4,51.4,0,73.5139999389648,66.0299987792969,75.5009994506836,60.1100006103516
0,"Regions 2,5,10",1,2.58500051498413,49.4,49.4,0,62.1220016479492,53.8300018310547,63.2729988098145,50.1399993896484
0,"Regions 6,8",1,18.8050022125244,43.4,43.4,0,70.484001159668,64.6699981689453,68.9599990844727,59.7400016784668
0,"Regions 1,3,4",1,23.1749973297119,51.4,51.4,0,80.9850006103516,74.3300018310547,82.1449966430664,74.8199996948242
1,"Region 9",1,-3.6600022315979,47.4,47.4,1,51.3699989318848,44.1599998474121,41.9640007019043,43.3199996948242
0,"Regions 6,8",1,2.85999822616577,43.4,43.4,0,44.7220001220703,47.8499984741211,44.8310012817383,44.6699981689453
0,"Regions 2,5,10",1,1.57000124454498,49.4,49.4,0,70.0299987792969,50.2200012207031,67.6419982910156,51.7200012207031
0,"Regions 2,5,10",1,-6.48499917984009,49.4,49.4,1,54.9070014953613,45,53.1479988098145,40.8300018310547
1,"Regions 1,3,4",1,-8.52499961853027,51.4,51.4,1,64.3610000610352,44.7099990844727,67.7770004272461,41.0400009155273
0,"Region 13",1,-1.19000089168549,46.4,46.4,1,60.0400009155273,44.7900009155273,61.7610015869141,45.6300010681152
0,"Region 9",1,2.25999975204468,47.4,47.4,0,59.9370002746582,49.2299995422363,52.8250007629395,50.0900001525879
0,"Region 7",1,10.3350009918213,42.4,42.4,0,63.4039993286133,54.2400016784668,61.5639991760254,51.2299995422363
0,"Region 13",1,2.76500082015991,46.4,46.4,0,67.5090026855469,51.310001373291,65.484001159668,47.0200004577637
1,"Regions 2,5,10",1,0.445001214742661,49.4,49.4,0,58.568000793457,50.2000007629395,65.9029998779297,49.4900016784668
1,"Regions 1,3,4",1,-3.17999887466431,51.4,51.4,1,58.9189987182617,47.8699989318848,58.2029991149902,48.5699996948242
0,"Region 13",1,8.78000068664551,46.4,46.4,0,72.161003112793,58.5099983215332,71.2480010986328,51.8499984741211
0,"Region 13",1,1.1499992609024,46.4,46.4,0,62.507999420166,47.9099998474121,56.1860008239746,47.189998626709
0,"Region 13",1,9.26999855041504,46.4,46.4,0,73.4690017700195,58.2799987792969,73.7939987182617,53.060001373291
0,"Region 13",1,7.90500020980835,46.4,46.4,0,64.7819976806641,54.5299987792969,69.4300003051758,54.0800018310547
0,"Region 13",1,4.26500082015991,46.4,46.4,0,71.4560012817383,51.9300003051758,69.7819976806641,49.4000015258789
0,"Region 13",1,21.3050022125244,46.4,46.4,0,77.1060028076172,69.8300018310547,74.1500015258789,65.5800018310547
0,"Region 13",1,5.19500112533569,46.4,46.4,0,66.3339996337891,52.0699996948242,70.9649963378906,51.1199989318848
0,"Region 7",1,5.88499975204468,42.4,42.4,0,68.4530029296875,46.2599983215332,68.4530029296875,50.310001373291
0,"Region 13",1,10.394998550415,46.4,46.4,0,71.1679992675781,58.6199989318848,71.3960037231445,54.9700012207031
0,"Regions 6,8",1,1.94999849796295,43.4,43.4,0,56.2039985656738,45.7299995422363,56.2039985656738,44.9700012207031
1,"Region 13",1,-8.5149974822998,46.4,46.4,1,59.3880004882812,39.060001373291,60.2980003356934,36.7099990844727
0,"Region 13",1,-2.19000101089478,46.4,46.4,1,57.576000213623,42.1399993896484,68.6869964599609,46.2799987792969
0,"Regions 2,5,10",1,1.21499788761139,49.4,49.4,0,67.3580017089844,50.7200012207031,71.1630020141602,50.5099983215332
0,"Region 7",1,-1.31999814510345,42.4,42.4,1,64.0400009155273,42.2999992370605,67.7249984741211,39.8600006103516
0,"Regions 11, 12",1,10.0749988555908,52.4,52.4,0,69.6650009155273,61.4500007629395,71.6940002441406,63.5
0,"Regions 2,5,10",1,0.750001549720764,49.4,49.4,0,66.4309997558594,53.0499992370605,66.5339965820312,47.25
1,"Regions 2,5,10",1,-4.69000101089478,49.4,49.4,1,67.0719985961914,43.1100006103516,66.8779983520508,46.310001373291
0,"Regions 2,5,10",1,4.37500143051147,49.4,49.4,0,70.3870010375977,57.7900009155273,68.4540023803711,49.7599983215332
0,"Region 13",1,-3.21999979019165,46.4,46.4,1,54.9140014648438,44.8600006103516,55.0390014648438,41.5
1,"Region 13",1,-2.45500040054321,46.4,46.4,1,58.6559982299805,44.0200004577637,59.3279991149902,43.8699989318848
0,"Regions 6,8",1,18.1599979400635,43.4,43.4,0,68.7779998779297,61.9300003051758,67.7779998779297,61.189998626709
1,"Region 9",1,-2.03000116348267,47.4,47.4,1,52.8680000305176,42.1199989318848,49.8330001831055,48.6199989318848
0,"Region 9",1,8.57499885559082,47.4,47.4,0,75.4369964599609,58.5999984741211,73.3629989624023,53.3499984741211
0,"Region 13",1,10.2850017547607,46.4,46.4,0,63.8170013427734,56.810001373291,63.4879989624023,56.560001373291
1,"Regions 2,5,10",1,-4.93499994277954,49.4,49.4,1,56.2280006408691,42.7099990844727,52.9710006713867,46.2200012207031
0,"Region 9",1,13.1250019073486,47.4,47.4,0,75.5559997558594,64.1600036621094,76.9649963378906,56.8899993896484
0,"Regions 2,5,10",1,3.82000112533569,49.4,49.4,0,62.8019981384277,55.5999984741211,66.1350021362305,50.8400001525879
1,"Regions 1,3,4",1,-0.0150016788393259,51.4,51.4,1,62.7949981689453,49.8499984741211,65.4300003051758,52.9199981689453
0,"Region 13",1,0.985002160072327,46.4,46.4,0,61.931999206543,46.2799987792969,57.0369987487793,48.4900016784668
0,"Region 7",1,18.7350025177002,42.4,42.4,0,79.3430023193359,63.5200004577637,77.4300003051758,58.75
0,"Regions 6,8",1,3.86000204086304,43.4,43.4,0,58.2779998779297,48.7200012207031,56.2220001220703,45.7999992370605
0,"Regions 6,8",1,24.0499973297119,43.4,43.4,0,78.2580032348633,67.4000015258789,74.1829986572266,67.5
0,"Regions 2,5,10",1,3.8299994468689,49.4,49.4,0,72.8619995117188,56,70.6940002441406,50.4599990844727
0,"Regions 2,5,10",1,5.2300009727478,49.4,49.4,0,58.693000793457,56.2000007629395,55.7960014343262,53.060001373291
0,"Region 13",1,11.2399997711182,46.4,46.4,0,76.5810012817383,57.8499984741211,79.1999969482422,57.4300003051758
0,"Region 13",1,2.73500204086304,46.4,46.4,0,65.7559967041016,52.5400009155273,57.9189987182617,45.7299995422363
0,"Regions 1,3,4",1,11.1099987030029,51.4,51.4,0,70.0299987792969,66.629997253418,70.8639984130859,58.3899993896484
1,"Regions 2,5,10",1,-1.04499661922455,49.4,49.4,1,60.2529983520508,50.8800010681152,63.1370010375977,45.8300018310547
0,"Region 13",1,-3.49500131607056,46.4,46.4,1,41.7779998779297,42.439998626709,36.8559989929199,43.3699989318848
0,"Regions 2,5,10",1,5.98999929428101,49.4,49.4,0,66.2959976196289,56.0499992370605,68.3730010986328,54.7299995422363
0,"Region 9",1,0.129998773336411,47.4,47.4,0,58.8889999389648,50.3300018310547,61.7459983825684,44.7299995422363
0,"Regions 2,5,10",1,16.2399997711182,49.4,49.4,0,63.8889999389648,70.5899963378906,67.3779983520508,60.689998626709
0,"Regions 2,5,10",1,3.0899977684021,49.4,49.4,0,66.5490036010742,52.8199996948242,62.931999206543,52.1599998474121
0,"Region 7",1,4.05999898910522,42.4,42.4,0,67.9820022583008,48.9000015258789,66.3109970092773,44.0200004577637
0,"Regions 6,8",1,16.2149982452393,43.4,43.4,0,66.0319976806641,63.8199996948242,64.2259979248047,55.4099998474121
0,"Region 13",1,13.7750034332275,46.4,46.4,0,69.0910034179688,64.7300033569336,67.4079971313477,55.6199989318848
0,"Regions 2,5,10",1,-1.4849990606308,49.4,49.4,1,61.9000015258789,48.6699981689453,66.0510025024414,47.1599998474121
0,"Region 13",1,10.2250003814697,46.4,46.4,0,63.5919990539551,58.2799987792969,60.7350006103516,54.9700012207031
0,"Regions 2,5,10",1,-0.934999823570251,49.4,49.4,1,68.4530029296875,48.9900016784668,66.4489974975586,47.939998626709
0,"Regions 6,8",1,21.1050052642822,43.4,43.4,0,68.8889999389648,62.25,70.1480026245117,66.7600021362305
0,"Region 13",1,4.38499975204468,46.4,46.4,0,67.8470001220703,54.3800010681152,68.4720001220703,47.189998626709
0,"Region 9",1,5.56500005722046,47.4,47.4,0,50,51.5900001525879,46.8889999389648,54.3400001525879
0,"Region 13",1,4.44500112533569,46.4,46.4,0,57.3610000610352,49.7599983215332,56.0130004882812,51.9300003051758
0,"Regions 2,5,10",1,17.7100009918213,49.4,49.4,0,72.6800003051758,69.620002746582,69.8809967041016,64.5999984741211
0,"Region 13",1,8.14000129699707,46.4,46.4,0,58.3660011291504,56.9199981689453,55.8730010986328,52.1599998474121
0,"Regions 6,8",1,4.08500051498413,43.4,43.4,0,61.9049987792969,49.1199989318848,65.9459991455078,45.8499984741211
0,"Regions 6,8",1,14.6950016021729,43.4,43.4,0,48.3040008544922,58.1399993896484,72.6729965209961,58.0499992370605
1,"Regions 11, 12",1,-5.85999917984009,52.4,52.4,1,69.620002746582,48.6399993896484,68.7760009765625,44.439998626709
0,"Regions 1,3,4",1,10.1100025177002,51.4,51.4,0,72.5930023193359,63.5900001525879,73.7779998779297,59.4300003051758
0,"Regions 6,8",1,22.019998550415,43.4,43.4,0,62.3190002441406,61.2900009155273,63.2849998474121,69.5500030517578
0,"Region 7",1,-5.71499872207642,42.4,42.4,1,55.5089988708496,33.3800010681152,64.3949966430664,39.9900016784668
0,"Regions 2,5,10",1,0.405000299215317,49.4,49.4,0,57.0960006713867,53.1699981689453,56.5909996032715,46.439998626709
0,"Regions 6,8",1,7.9649977684021,43.4,43.4,0,61.185001373291,52.6300010681152,66.5189971923828,50.0999984741211
0,"Regions 2,5,10",1,6.92500066757202,49.4,49.4,0,64.8290023803711,56.4900016784668,65.5070037841797,56.1599998474121
0,"Regions 2,5,10",1,12.1749973297119,49.4,49.4,0,71.8300018310547,61.2099990844727,70,61.939998626709
0,"Regions 6,8",1,16.1250019073486,43.4,43.4,0,70.9300003051758,59.7799987792969,70.4400024414062,59.2700004577637
0,"Regions 1,3,4",1,1.72000277042389,51.4,51.4,0,68.0500030517578,54.2200012207031,65.3450012207031,52.0200004577637
0,"Region 9",1,0.10500106960535,47.4,47.4,0,53.3330001831055,47.2900009155273,59.826000213623,47.7200012207031
1,"Region 13",1,-4.1700005531311,46.4,46.4,1,58.1870002746582,41.9799995422363,59.4739990234375,42.4799995422363
0,"Region 13",1,8.13500022888184,46.4,46.4,0,60.2400016784668,54.0900001525879,58.5859985351562,54.9799995422363
0,"Regions 2,5,10",1,18.415002822876,49.4,49.4,0,71.2310028076172,70.0599975585938,73.9940032958984,65.5699996948242
0,"Regions 2,5,10",1,5.01999807357788,49.4,49.4,0,68.6419982910156,56.2599983215332,66.3889999389648,52.5800018310547
0,"Regions 2,5,10",1,1.42500078678131,49.4,49.4,0,66.5319976806641,50.5900001525879,70.6149978637695,51.060001373291
0,"Regions 6,8",1,6.64499807357788,43.4,43.4,0,64.0960006713867,51.9799995422363,61.0429992675781,48.1100006103516
1,"Regions 2,5,10",1,-0.469999700784683,49.4,49.4,1,63.0589981079102,51.310001373291,65.8369979858398,46.5499992370605
0,"Regions 6,8",1,31.0300006866455,43.4,43.4,0,83.4130020141602,76.4400024414062,84.0299987792969,72.4199981689453
0,"Regions 1,3,4",1,9.20500373840332,51.4,51.4,0,76.9369964599609,63.9900016784668,74.4889984130859,57.2200012207031
0,"Regions 1,3,4",1,6.81500005722046,51.4,51.4,0,72.6480026245117,62.3899993896484,71.7460021972656,54.0400009155273
0,"Regions 1,3,4",1,13.3099994659424,51.4,51.4,0,72.6689987182617,68.3600006103516,74.3280029296875,61.060001373291
0,"Region 13",1,8.13500022888184,46.4,46.4,0,62.0559997558594,58.2799987792969,61.9659996032715,50.7900009155273
0,"Regions 6,8",1,9.64999961853027,43.4,43.4,0,67.3330001831055,54.0999984741211,62.814998626709,52
1,"Regions 1,3,4",1,-4.44000101089478,51.4,51.4,1,70.5490036010742,47.0999984741211,73.7720031738281,46.8199996948242
1,"Region 13",1,-2.59000253677368,46.4,46.4,1,57.5660018920898,44.9199981689453,51.0579986572266,42.7000007629395
1,"Regions 2,5,10",1,2.88499975204468,49.4,49.4,0,55.5219993591309,53.3400001525879,53.1619987487793,51.2299995422363
0,"Regions 2,5,10",1,-4.48499917984009,49.4,49.4,1,58.0250015258789,44.560001373291,60.2610015869141,45.2700004577637
0,"Region 13",1,4.64499807357788,46.4,46.4,0,62.3489990234375,54.5,67.6539993286133,47.5900001525879
0,"Regions 2,5,10",1,7.79000234603882,49.4,49.4,0,66.1539993286133,58.0200004577637,62.9860000610352,56.3600006103516
1,"Regions 2,5,10",1,-4.60000085830688,49.4,49.4,1,49.0120010375977,40.25,44.4440002441406,49.3499984741211
1,"Regions 1,3,4",1,-3.46500253677368,51.4,51.4,1,66.0650024414062,48.7599983215332,68.9810028076172,47.1100006103516
0,"Region 13",1,0.294999688863754,46.4,46.4,0,67.4069976806641,44.7900009155273,65.379997253418,48.5999984741211
0,"Region 13",1,0.680001854896545,46.4,46.4,0,71.7819976806641,48.3499984741211,66.7419967651367,45.810001373291
0,"Regions 2,5,10",1,11.4700031280518,49.4,49.4,0,72.9029998779297,61.3300018310547,70.8690032958984,60.4099998474121
0,"Region 13",1,2.57499837875366,46.4,46.4,0,61.9879989624023,50.3899993896484,57.2709999084473,47.560001373291
0,"Regions 6,8",1,9.07999992370605,43.4,43.4,0,67.9089965820312,52.5900001525879,68.4229965209961,52.3699989318848
0,"Regions 2,5,10",1,8.64999961853027,49.4,49.4,0,62.6520004272461,60.6199989318848,57.7779998779297,55.4799995422363
1,"Regions 6,8",1,-0.53999936580658,43.4,43.4,1,56.935001373291,42.7200012207031,56.935001373291,43
0,"Region 9",1,21.0750064849854,47.4,47.4,0,80.3880004882812,70.4100036621094,77.4400024414062,66.5400009155273
0,"Region 13",1,5.79000234603882,46.4,46.4,0,62.5439987182617,52.7700004577637,63.7249984741211,51.6100006103516
0,"Region 7",1,4.05999898910522,42.4,42.4,0,53.3330001831055,44.7400016784668,46.875,48.1800003051758
0,"Region 13",1,22.9600009918213,46.4,46.4,0,87.9029998779297,72.25,87.7419967651367,66.4700012207031
0,"Regions 2,5,10",1,9.07000160217285,49.4,49.4,0,66.1360015869141,61.3800010681152,65.2210006713867,55.560001373291
0,"Regions 1,3,4",1,15.2800006866455,51.4,51.4,0,77.3779983520508,71.4700012207031,77.4390029907227,61.8899993896484
0,"Regions 2,5,10",1,7.89000082015991,49.4,49.4,0,62.8499984741211,57.4300003051758,63.1570014953613,57.1500015258789
0,"Regions 6,8",1,9.96000099182129,43.4,43.4,0,67.4629974365234,57.0999984741211,67.5139999389648,49.6199989318848
0,"Regions 2,5,10",1,3.98999929428101,49.4,49.4,0,54.9210014343262,58.4500007629395,55.2490005493164,48.3300018310547
1,"Region 13",1,-14.8950004577637,46.4,46.4,1,54.5029983520508,30.4599990844727,52.9410018920898,32.5499992370605
0,"Region 13",1,-0.965002417564392,46.4,46.4,1,64.4029998779297,45.4599990844727,59.2789993286133,45.4099998474121
0,"Regions 2,5,10",1,19.5150012969971,49.4,49.4,0,77.3499984741211,70.8600006103516,74.265998840332,66.9700012207031
1,"Regions 1,3,4",1,-2.13500070571899,51.4,51.4,1,57.9860000610352,54.0900001525879,46.0740013122559,44.439998626709
0,"Regions 6,8",1,13.7049999237061,43.4,43.4,0,68.4589996337891,59.0200004577637,65.6380004882812,55.189998626709
1,"Region 7",1,-3.35999917984009,42.4,42.4,1,63.1450004577637,36.5800018310547,65.4929962158203,41.5
0,"Regions 2,5,10",1,3.05999898910522,49.4,49.4,0,73.3889999389648,53,79.1330032348633,51.9199981689453
0,"Region 13",1,6.47999715805054,46.4,46.4,0,65.5670013427734,53.1599998474121,68.9339981079102,52.5999984741211
1,"Region 13",1,-1.56999814510345,46.4,46.4,1,47.6300010681152,42.6599998474121,48.015998840332,47
0,"Regions 6,8",1,5.81500005722046,43.4,43.4,0,61.5460014343262,49.3699989318848,63.9609985351562,49.060001373291
0,"Regions 6,8",1,11.9000034332275,43.4,43.4,0,72.4359970092773,56.310001373291,76.302001953125,54.2900009155273
0,"Region 7",1,23.4099979400635,42.4,42.4,0,79.1289978027344,68.1699981689453,78.1449966430664,63.4500007629395
1,"Region 9",1,-3.24999856948853,47.4,47.4,1,47.3079986572266,44.8699989318848,50.1889991760254,43.4300003051758
0,"Region 13",1,-1.55999982357025,46.4,46.4,1,62.7029991149902,45.7299995422363,62.8400001525879,43.9500007629395
0,"Regions 6,8",1,16.3050022125244,43.4,43.4,0,65.7210006713867,58.1399993896484,60.7410011291504,61.2700004577637
0,"Regions 6,8",1,8.17000007629395,43.4,43.4,0,62.5919990539551,54.6100006103516,64.6600036621094,48.5299987792969
1,"Regions 11, 12",1,-4.48499917984009,52.4,52.4,1,78.120002746582,53.0099983215332,74.7009963989258,42.8199996948242
1,"Regions 6,8",1,-2.47499704360962,43.4,43.4,1,47.5209999084473,41.4900016784668,46.8380012512207,40.3600006103516
0,"Regions 2,5,10",1,3.50499868392944,49.4,49.4,0,76.2559967041016,59.6100006103516,72.5979995727539,46.2000007629395
0,"Regions 2,5,10",1,3.66999959945679,49.4,49.4,0,72.838996887207,55.310001373291,69.8820037841797,50.8300018310547
0,"Region 13",1,-3.30999994277954,46.4,46.4,1,47,45.310001373291,56.6180000305176,40.8699989318848
0,"Region 7",1,4.29000234603882,42.4,42.4,0,58.5019989013672,46.4099998474121,57.6650009155273,46.9700012207031
0,"Region 7",1,13.9200000762939,42.4,42.4,0,69.8949966430664,55.7200012207031,68.1869964599609,56.9199981689453
0,"Region 13",1,2.79000234603882,46.4,46.4,0,49.5909996032715,48.560001373291,53.4500007629395,49.8199996948242
0,"Region 13",1,4.93499898910522,46.4,46.4,0,65.3889999389648,52.75,66.9449996948242,49.9199981689453
1,"Regions 6,8",1,-4.56500101089478,43.4,43.4,1,57.185001373291,40.5,53.9679985046387,37.1699981689453
0,"Regions 2,5,10",1,9.30000114440918,49.4,49.4,0,73.0749969482422,60.2000007629395,75.7669982910156,57.2000007629395
0,"Regions 6,8",1,6.73999929428101,43.4,43.4,0,60.8889999389648,50.2200012207031,57.2589988708496,50.060001373291
0,"Regions 2,5,10",1,5.4549994468689,49.4,49.4,0,69.129997253418,58.1199989318848,64.4199981689453,51.5900001525879
0,"Regions 6,8",1,11.5100040435791,43.4,43.4,0,65.2630004882812,54.3300018310547,64.6110000610352,55.4900016784668
0,"Region 13",1,12.5800037384033,46.4,46.4,0,76.8929977416992,61.8300018310547,76.1159973144531,56.1300010681152
0,"Region 13",1,7.0950026512146,46.4,46.4,0,80.7890014648438,58.0900001525879,78.6780014038086,48.9000015258789
0,"Regions 1,3,4",1,19.7049961090088,51.4,51.4,0,83.6220016479492,72.6699981689453,85.0780029296875,69.5400009155273
0,"Regions 6,8",1,10.8600025177002,43.4,43.4,0,64.8150024414062,55.2700004577637,66.9970016479492,53.25
0,"Region 13",1,13.394998550415,46.4,46.4,0,75.5559997558594,60.310001373291,73.8209991455078,59.2799987792969
1,"Region 9",1,-14.1649990081787,47.4,47.4,1,61.9879989624023,31.4799995422363,51.3330001831055,34.9900016784668
0,"Region 13",1,5.16000127792358,46.4,46.4,0,60.7599983215332,51.7200012207031,59.9700012207031,51.4000015258789
0,"Regions 6,8",1,5.5899977684021,43.4,43.4,0,56.8889999389648,49.7599983215332,50.6549987792969,48.2200012207031
0,"Regions 6,8",1,10.1550006866455,43.4,43.4,0,69.7440032958984,57.0900001525879,67.1179962158203,50.0200004577637
0,"Region 9",1,2.26999807357788,47.4,47.4,0,59.4049987792969,48.0099983215332,61.4819984436035,51.3300018310547
1,"Region 9",1,-15.4449977874756,47.4,47.4,1,46.4650001525879,33.2200012207031,42.2220001220703,30.6900005340576
0,"Region 13",1,5.39000082015991,46.4,46.4,0,69.5630035400391,54,68.6809997558594,49.5800018310547
1,"Regions 2,5,10",1,6.05500173568726,49.4,49.4,0,68.8050003051758,55.3499984741211,67.3610000610352,55.560001373291
0,"Regions 2,5,10",1,16.0799961090088,49.4,49.4,0,54.8969993591309,69.0299987792969,51.6870002746582,61.9300003051758
0,"Region 9",1,13.2100009918213,47.4,47.4,0,60.9780006408691,64.0299987792969,53.6230010986328,57.189998626709
0,"Region 7",1,7.48999929428101,42.4,42.4,0,50.5559997558594,52.560001373291,59.648998260498,47.2200012207031
0,"Regions 6,8",1,10.4699993133545,43.4,43.4,0,53.6110000610352,57.5699996948242,52.9029998779297,50.1699981689453
1,"Regions 1,3,4",1,-2.86500024795532,51.4,51.4,1,65.7200012207031,50.8899993896484,64.5699996948242,46.1800003051758
0,"Region 13",1,0.339997857809067,46.4,46.4,0,51.7039985656738,48.7900009155273,53.0369987487793,44.689998626709
0,"Regions 2,5,10",1,15.0000019073486,49.4,49.4,0,72.9240036010742,68.1600036621094,77.0759963989258,60.6399993896484
0,"Regions 6,8",1,10.9799976348877,43.4,43.4,0,75.3529968261719,57.8400001525879,70.9850006103516,50.9199981689453
0,"Region 9",1,1.54499971866608,47.4,47.4,0,53.4640007019043,49.6199989318848,43.3919982910156,48.2700004577637
0,"Regions 2,5,10",1,5.7149977684021,49.4,49.4,0,66.0319976806641,56.75,66.4020004272461,53.4799995422363
0,"Regions 2,5,10",1,5.31500005722046,49.4,49.4,0,62.9630012512207,57.4500007629395,63.226001739502,51.9799995422363
0,"Region 7",1,12.790002822876,42.4,42.4,0,69.7279968261719,53.2299995422363,71.9919967651367,57.1500015258789
0,"Regions 6,8",1,7.32000112533569,43.4,43.4,0,58.0589981079102,51.5900001525879,54.6360015869141,49.8499984741211
0,"Regions 2,5,10",1,13.4649982452393,49.4,49.4,0,66.4199981689453,63.7099990844727,66.0780029296875,62.0200004577637
0,"Regions 11, 12",1,6.19000005722046,52.4,52.4,0,77.4410018920898,62.5900001525879,77.7119979858398,54.5900001525879
0,"Regions 6,8",1,9.28499794006348,43.4,43.4,0,58.6990013122559,53.6399993896484,58.8889999389648,51.7299995422363
1,"Region 13",1,-5.70999765396118,46.4,46.4,1,43.064998626709,42.2900009155273,43.8889999389648,39.0900001525879
1,"Region 13",1,-4.87999963760376,46.4,46.4,1,63.8030014038086,39.8199996948242,63.1030006408691,43.2200012207031
0,"Regions 2,5,10",1,12.7650012969971,49.4,49.4,0,73.6210021972656,62.4599990844727,74.5910034179688,61.8699989318848
1,"Regions 1,3,4",1,0.254998773336411,51.4,51.4,0,68.3610000610352,55,67.568000793457,48.310001373291
0,"Regions 6,8",1,20.2500019073486,43.4,43.4,0,69.0699996948242,67.1100006103516,71.0439987182617,60.189998626709
0,"Region 13",1,-3.4100022315979,46.4,46.4,1,52.4500007629395,44.3199996948242,53.2449989318848,41.6599998474121
