school,person,round,proposal,value,vote,cutoff.12,cutoff.23,sd.logit
2,515,11,1,35,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,12,1,30,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,13,1,93,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,14,1,35,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,15,1,41,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,16,1,22,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,17,1,60,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,18,1,16,1,19.7199974645029,60.0149997917187,6.64049983058504
2,515,19,1,65,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,20,1,39,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,21,1,57,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,22,1,67,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,23,1,10,1,19.7199974645029,60.0149997917187,6.64049983058504
2,515,24,1,42,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,25,1,79,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,26,1,85,3,19.7199974645029,60.0149997917187,6.64049983058504
2,515,27,1,4,1,19.7199974645029,60.0149997917187,6.64049983058504
2,515,28,1,33,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,29,1,50,2,19.7199974645029,60.0149997917187,6.64049983058504
2,515,30,1,22,2,19.7199974645029,60.0149997917187,6.64049983058504
2,516,1,1,65,3,47.6249997375328,71,3.57249912526231
2,516,2,1,38,1,47.6249997375328,71,3.57249912526231
2,516,3,1,31,1,47.6249997375328,71,3.57249912526231
2,516,4,1,3,1,47.6249997375328,71,3.57249912526231
2,516,5,1,76,3,47.6249997375328,71,3.57249912526231
2,516,6,1,80,3,47.6249997375328,71,3.57249912526231
2,516,7,1,92,3,47.6249997375328,71,3.57249912526231
2,516,8,1,70,2,47.6249997375328,71,3.57249912526231
2,516,9,1,83,3,47.6249997375328,71,3.57249912526231
2,516,10,1,45,1,47.6249997375328,71,3.57249912526231
2,516,11,1,36,1,47.6249997375328,71,3.57249912526231
2,516,12,1,71,2,47.6249997375328,71,3.57249912526231
2,516,13,1,48,1,47.6249997375328,71,3.57249912526231
2,516,14,1,82,3,47.6249997375328,71,3.57249912526231
2,516,15,1,78,3,47.6249997375328,71,3.57249912526231
2,516,16,1,1,1,47.6249997375328,71,3.57249912526231
2,516,17,1,11,1,47.6249997375328,71,3.57249912526231
2,516,18,1,38,1,47.6249997375328,71,3.57249912526231
2,516,19,1,97,3,47.6249997375328,71,3.57249912526231
2,516,20,1,7,1,47.6249997375328,71,3.57249912526231
2,516,21,1,63,2,47.6249997375328,71,3.57249912526231
2,516,22,1,83,3,47.6249997375328,71,3.57249912526231
2,516,23,1,58,2,47.6249997375328,71,3.57249912526231
2,516,24,1,47,2,47.6249997375328,71,3.57249912526231
2,516,25,1,18,1,47.6249997375328,71,3.57249912526231
2,516,26,1,14,1,47.6249997375328,71,3.57249912526231
2,516,27,1,66,2,47.6249997375328,71,3.57249912526231
2,516,28,1,81,3,47.6249997375328,71,3.57249912526231
2,516,29,1,63,2,47.6249997375328,71,3.57249912526231
2,516,30,1,95,3,47.6249997375328,71,3.57249912526231
2,517,1,1,65,3,30.7299934917012,61.7449997975545,10.99
2,517,2,1,10,1,30.7299934917012,61.7449997975545,10.99
2,517,3,1,54,3,30.7299934917012,61.7449997975545,10.99
2,517,4,1,24,1,30.7299934917012,61.7449997975545,10.99
2,517,5,1,20,2,30.7299934917012,61.7449997975545,10.99
2,517,6,1,81,3,30.7299934917012,61.7449997975545,10.99
2,517,7,1,6,1,30.7299934917012,61.7449997975545,10.99
2,517,8,1,95,3,30.7299934917012,61.7449997975545,10.99
2,517,9,1,49,1,30.7299934917012,61.7449997975545,10.99
2,517,10,1,86,3,30.7299934917012,61.7449997975545,10.99
2,517,11,1,79,2,30.7299934917012,61.7449997975545,10.99
2,517,12,1,8,1,30.7299934917012,61.7449997975545,10.99
2,517,13,1,26,1,30.7299934917012,61.7449997975545,10.99
2,517,14,1,60,2,30.7299934917012,61.7449997975545,10.99
2,517,15,1,38,1,30.7299934917012,61.7449997975545,10.99
2,517,16,1,96,3,30.7299934917012,61.7449997975545,10.99
2,517,17,1,4,1,30.7299934917012,61.7449997975545,10.99
2,517,18,1,45,2,30.7299934917012,61.7449997975545,10.99
2,517,19,1,51,3,30.7299934917012,61.7449997975545,10.99
2,517,20,1,23,1,30.7299934917012,61.7449997975545,10.99
2,517,21,1,45,3,30.7299934917012,61.7449997975545,10.99
2,517,22,1,80,3,30.7299934917012,61.7449997975545,10.99
2,517,23,1,11,1,30.7299934917012,61.7449997975545,10.99
2,517,24,1,55,2,30.7299934917012,61.7449997975545,10.99
2,517,25,1,76,3,30.7299934917012,61.7449997975545,10.99
2,517,26,1,37,2,30.7299934917012,61.7449997975545,10.99
2,517,27,1,47,2,30.7299934917012,61.7449997975545,10.99
2,517,28,1,87,3,30.7299934917012,61.7449997975545,10.99
2,517,29,1,36,2,30.7299934917012,61.7449997975545,10.99
2,517,30,1,23,2,30.7299934917012,61.7449997975545,10.99
2,518,1,1,59,2,32.02,82.8899945711182,49.2449936541777
2,518,2,1,64,2,32.02,82.8899945711182,49.2449936541777
2,518,3,1,92,1,32.02,82.8899945711182,49.2449936541777
2,518,4,1,77,3,32.02,82.8899945711182,49.2449936541777
2,518,5,1,50,3,32.02,82.8899945711182,49.2449936541777
2,518,6,1,8,3,32.02,82.8899945711182,49.2449936541777
2,518,7,1,84,1,32.02,82.8899945711182,49.2449936541777
2,518,8,1,24,3,32.02,82.8899945711182,49.2449936541777
2,518,9,1,40,2,32.02,82.8899945711182,49.2449936541777
2,518,10,1,78,2,32.02,82.8899945711182,49.2449936541777
2,518,11,1,80,1,32.02,82.8899945711182,49.2449936541777
2,518,12,1,49,3,32.02,82.8899945711182,49.2449936541777
2,518,13,1,58,1,32.02,82.8899945711182,49.2449936541777
2,518,14,1,17,1,32.02,82.8899945711182,49.2449936541777
2,518,15,1,85,1,32.02,82.8899945711182,49.2449936541777
2,518,16,1,71,2,32.02,82.8899945711182,49.2449936541777
2,518,17,1,76,1,32.02,82.8899945711182,49.2449936541777
2,518,18,1,12,1,32.02,82.8899945711182,49.2449936541777
2,518,19,1,44,1,32.02,82.8899945711182,49.2449936541777
2,518,20,1,48,1,32.02,82.8899945711182,49.2449936541777
2,518,21,1,48,2,32.02,82.8899945711182,49.2449936541777
2,518,22,1,62,2,32.02,82.8899945711182,49.2449936541777
2,518,23,1,67,3,32.02,82.8899945711182,49.2449936541777
2,518,24,1,1,3,32.02,82.8899945711182,49.2449936541777
2,518,25,1,11,2,32.02,82.8899945711182,49.2449936541777
2,518,26,1,11,2,32.02,82.8899945711182,49.2449936541777
2,518,27,1,22,1,32.02,82.8899945711182,49.2449936541777
2,518,28,1,29,3,32.02,82.8899945711182,49.2449936541777
2,518,29,1,1,3,32.02,82.8899945711182,49.2449936541777
2,518,30,1,98,1,32.02,82.8899945711182,49.2449936541777
2,519,1,1,71,2,29.17,92.0899994570528,13.95
2,519,2,1,83,2,29.17,92.0899994570528,13.95
2,519,3,1,47,1,29.17,92.0899994570528,13.95
2,519,4,1,35,1,29.17,92.0899994570528,13.95
2,519,5,1,51,3,29.17,92.0899994570528,13.95
2,519,6,1,39,1,29.17,92.0899994570528,13.95
2,519,7,1,45,1,29.17,92.0899994570528,13.95
2,519,8,1,21,2,29.17,92.0899994570528,13.95
2,519,9,1,18,1,29.17,92.0899994570528,13.95
2,519,10,1,17,2,29.17,92.0899994570528,13.95
2,519,11,1,50,2,29.17,92.0899994570528,13.95
2,519,12,1,64,2,29.17,92.0899994570528,13.95
2,519,13,1,56,2,29.17,92.0899994570528,13.95
2,519,14,1,61,2,29.17,92.0899994570528,13.95
2,519,15,1,85,3,29.17,92.0899994570528,13.95
2,519,16,1,55,2,29.17,92.0899994570528,13.95
2,519,17,1,48,2,29.17,92.0899994570528,13.95
2,519,18,1,73,2,29.17,92.0899994570528,13.95
2,519,19,1,59,2,29.17,92.0899994570528,13.95
2,519,20,1,36,2,29.17,92.0899994570528,13.95
2,519,21,1,30,1,29.17,92.0899994570528,13.95
2,519,22,1,60,2,29.17,92.0899994570528,13.95
2,519,23,1,17,1,29.17,92.0899994570528,13.95
2,519,24,1,91,2,29.17,92.0899994570528,13.95
2,519,25,1,57,2,29.17,92.0899994570528,13.95
2,519,26,1,25,2,29.17,92.0899994570528,13.95
2,519,27,1,80,2,29.17,92.0899994570528,13.95
2,519,28,1,10,1,29.17,92.0899994570528,13.95
2,519,29,1,62,2,29.17,92.0899994570528,13.95
2,519,30,1,9,2,29.17,92.0899994570528,13.95
2,520,1,1,59,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,2,1,71,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,3,1,66,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,4,1,2,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,5,1,90,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,6,1,61,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,7,1,68,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,8,1,37,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,9,1,2,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,10,1,39,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,11,1,89,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,12,1,27,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,13,1,73,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,14,1,10,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,15,1,70,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,16,1,44,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,17,1,65,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,18,1,89,3,36.3649996562629,83.049999397953,7.12099971914056
2,520,19,1,23,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,20,1,74,3,36.3649996562629,83.049999397953,7.12099971914056
2,520,21,1,76,3,36.3649996562629,83.049999397953,7.12099971914056
2,520,22,1,96,3,36.3649996562629,83.049999397953,7.12099971914056
2,520,23,1,37,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,24,1,89,3,36.3649996562629,83.049999397953,7.12099971914056
2,520,25,1,10,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,26,1,3,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,27,1,66,2,36.3649996562629,83.049999397953,7.12099971914056
2,520,28,1,17,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,29,1,8,1,36.3649996562629,83.049999397953,7.12099971914056
2,520,30,1,35,2,36.3649996562629,83.049999397953,7.12099971914056
2,521,1,1,57,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,2,1,24,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,3,1,26,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,4,1,97,3,16.8299970291144,92.8549998653815,2.94049995749022
2,521,5,1,89,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,6,1,32,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,7,1,2,1,16.8299970291144,92.8549998653815,2.94049995749022
2,521,8,1,78,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,9,1,76,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,10,1,44,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,11,1,90,3,16.8299970291144,92.8549998653815,2.94049995749022
2,521,12,1,26,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,13,1,76,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,14,1,5,1,16.8299970291144,92.8549998653815,2.94049995749022
2,521,15,1,38,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,16,1,68,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,17,1,59,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,18,1,92,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,19,1,31,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,20,1,56,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,21,1,61,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,22,1,38,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,23,1,32,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,24,1,21,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,25,1,1,1,16.8299970291144,92.8549998653815,2.94049995749022
2,521,26,1,40,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,27,1,79,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,28,1,92,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,29,1,83,2,16.8299970291144,92.8549998653815,2.94049995749022
2,521,30,1,7,1,16.8299970291144,92.8549998653815,2.94049995749022
