"switch" "arsenic" "dist" "dist100" "assoc" "educ" "educ4"
"1831" 0 1.8 54.1529998779297 0.541529998779297 1 5 1.25
"1832" 1 6.72 42.1220016479492 0.421220016479492 0 5 1.25
"1833" 0 5.6 53.2130012512207 0.532130012512207 1 0 0
"1834" 0 0.43 33.9360008239746 0.339360008239746 1 5 1.25
"1835" 0 0.05 10.1619997024536 0.101619997024536 1 5 1.25
"1836" 0 0.42 9.13399982452393 0.0913399982452393 1 5 1.25
"1837" 0 4.18 31.6650009155273 0.316650009155273 1 5 1.25
"1838" 1 4.78 45.9440002441406 0.459440002441406 0 5 1.25
"1839" 1 4.07 37.3860015869141 0.373860015869141 0 5 1.25
"1840" 1 4.74 14.6269998550415 0.146269998550415 0 5 1.25
"1841" 1 4.81 27.6009998321533 0.276009998321533 0 10 2.5
"1842" 1 6.05 9.08699989318848 0.0908699989318848 0 5 1.25
"1843" 1 4.65 35.8839988708496 0.358839988708496 1 10 2.5
"1844" 1 1.53 52.1920013427734 0.521920013427734 0 5 1.25
"1845" 1 2.7 31.621000289917 0.31621000289917 0 5 1.25
"1846" 1 3.89 82.3820037841797 0.823820037841797 1 0 0
"1847" 0 3.44 97.4029998779297 0.974029998779297 0 5 1.25
"1848" 0 2.74 124.050003051758 1.24050003051758 1 0 0
"1849" 0 3.21 126.800003051758 1.26800003051758 1 5 1.25
"1850" 1 3.17 117.899002075195 1.17899002075195 1 5 1.25
"1851" 0 1.29 115.013000488281 1.15013000488281 1 5 1.25
"1852" 0 5.81 9.37199974060059 0.0937199974060059 1 0 0
"1853" 1 6.77 6.12099981307983 0.0612099981307983 1 0 0
"1854" 1 4.83 50.5970001220703 0.505970001220703 1 5 1.25
"1855" 1 4.48 17.3320007324219 0.173320007324219 1 5 1.25
"1856" 1 4.2 32.4249992370605 0.324249992370605 1 0 0
"1857" 1 2.68 59.2949981689453 0.592949981689453 1 0 0
"1858" 1 1.93 62.1949996948242 0.621949996948242 1 5 1.25
"1859" 1 0.83 108.349998474121 1.08349998474121 1 5 1.25
"1860" 1 3.86 67.1169967651367 0.671169967651367 1 0 0
"1861" 1 4.39 66.4980010986328 0.664980010986328 1 5 1.25
"1862" 1 3.57 52.7919998168945 0.527919998168945 1 5 1.25
"1863" 0 3.32 72.0979995727539 0.720979995727539 1 5 1.25
"1864" 1 3.07 92.9889984130859 0.929889984130859 1 5 1.25
"1865" 1 4.07 72.3779983520508 0.723779983520508 1 5 1.25
"1866" 1 3.63 111.593002319336 1.11593002319336 1 10 2.5
"1867" 1 3.39 112.91300201416 1.1291300201416 1 5 1.25
"1868" 1 2.61 84.7040023803711 0.847040023803711 0 5 1.25
"1869" 1 1.29 67.7880020141602 0.677880020141602 1 5 1.25
"1870" 1 1.97 96.7969970703125 0.967969970703125 1 5 1.25
"1871" 0 0.18 101.61499786377 1.0161499786377 1 12 3
"1872" 1 3.31 81.5149993896484 0.815149993896484 1 12 3
"1873" 1 3.68 94.6389999389648 0.946389999389648 1 12 3
"1874" 1 4.05 96.4820022583008 0.964820022583008 0 10 2.5
"1875" 0 3.23 75.1129989624023 0.751129989624023 1 0 0
"1876" 1 4.64 57.2120018005371 0.572120018005371 0 5 1.25
"1877" 1 4.51 50.2560005187988 0.502560005187988 0 5 1.25
"1878" 0 0.42 58.3699989318848 0.583699989318848 1 0 0
"1879" 1 1.32 33.4650001525879 0.334650001525879 0 5 1.25
"1880" 0 0.21 14.3219995498657 0.143219995498657 1 5 1.25
"1881" 0 1.32 31.1000003814697 0.311000003814697 0 12 3
"1882" 0 0.16 18.6609992980957 0.186609992980957 1 5 1.25
"1883" 0 0.5 17.5629997253418 0.175629997253418 0 10 2.5
"1884" 1 0.71 18.0370006561279 0.180370006561279 0 10 2.5
"1885" 0 0.22 23.0349998474121 0.230349998474121 1 5 1.25
"1886" 0 0.05 24.4780006408691 0.244780006408691 1 5 1.25
"1887" 0 0.28 19.9899997711182 0.199899997711182 1 5 1.25
"1888" 1 1.18 12.0220003128052 0.120220003128052 1 10 2.5
"1889" 0 0.33 16.3999996185303 0.163999996185303 1 5 1.25
"1890" 0 0.24 7.75299978256226 0.0775299978256226 1 5 1.25
"1891" 0 0.27 35.0089988708496 0.350089988708496 0 0 0
"1892" 0 0.58 22.8649997711182 0.228649997711182 1 5 1.25
"1893" 1 1.44 38.3899993896484 0.383899993896484 1 0 0
"1894" 1 0.56 19.2600002288818 0.192600002288818 0 5 1.25
"1895" 1 0.99 21.3729991912842 0.213729991912842 1 0 0
"1896" 1 1.44 10.621000289917 0.10621000289917 0 0 0
"1897" 0 1.48 7.85799980163574 0.0785799980163574 1 5 1.25
"1898" 0 1.46 35.1640014648438 0.351640014648438 1 0 0
"1899" 1 1.62 63.0060005187988 0.630060005187988 1 5 1.25
"1900" 0 2.2 72.1149978637695 0.721149978637695 0 5 1.25
"1901" 0 1.72 72.2249984741211 0.722249984741211 1 0 0
"1902" 1 1.48 56.3959999084473 0.563959999084473 0 0 0
"1903" 0 1.32 74.6600036621094 0.746600036621094 1 5 1.25
"1904" 0 1 58.3969993591309 0.583969993591309 1 5 1.25
"1905" 1 0.74 50.818000793457 0.50818000793457 1 5 1.25
"1906" 1 1.07 41.390998840332 0.41390998840332 0 5 1.25
"1907" 1 1.1 39.5460014343262 0.395460014343262 1 0 0
"1908" 1 0.61 30.5820007324219 0.305820007324219 1 5 1.25
"1909" 1 0.93 25.7280006408691 0.257280006408691 1 0 0
"1910" 0 0.38 20.056999206543 0.20056999206543 0 5 1.25
"1911" 0 0.4 17.113000869751 0.17113000869751 1 0 0
"1912" 1 1.3 26.6049995422363 0.266049995422363 1 5 1.25
"1913" 1 0.7 16.5790004730225 0.165790004730225 1 5 1.25
"1914" 0 1.27 19.0540008544922 0.190540008544922 1 0 0
"1915" 0 0.46 28.5919990539551 0.285919990539551 1 0 0
"1916" 1 0.64 10.581000328064 0.10581000328064 1 5 1.25
"1917" 0 0.5 5.67199993133545 0.0567199993133545 1 0 0
"1918" 0 0.64 19.5779991149902 0.195779991149902 0 5 1.25
"1919" 1 0.18 12.2950000762939 0.122950000762939 0 12 3
"1920" 1 0.73 10.9390001296997 0.109390001296997 0 12 3
"1921" 1 0.62 15.8620004653931 0.158620004653931 0 0 0
"1922" 0 0.54 9.42300033569336 0.0942300033569336 1 5 1.25
"1923" 0 0.05 14.0679998397827 0.140679998397827 1 15 3.75
"1924" 1 0.07 7.41800022125244 0.0741800022125244 1 5 1.25
"1925" 0 0.05 10.0500001907349 0.100500001907349 1 6 1.5
"1926" 0 0.48 1.01400005817413 0.0101400005817413 1 5 1.25
"1927" 1 0.61 18.9370002746582 0.189370002746582 1 5 1.25
"1928" 0 0.05 17.2910003662109 0.172910003662109 1 5 1.25
"1929" 1 0.86 23.8020000457764 0.238020000457764 1 5 1.25
"1930" 0 0.38 34.798999786377 0.34798999786377 0 5 1.25
"1931" 0 0.18 32.8880004882812 0.328880004882812 1 5 1.25
"1932" 1 0.05 21.5020008087158 0.215020008087158 1 0 0
"1933" 0 0.12 26.9340000152588 0.269340000152588 1 0 0
"1934" 0 0.25 16.1879997253418 0.161879997253418 1 0 0
"1935" 0 1.05 15.710000038147 0.15710000038147 1 8 2
"1936" 1 1.23 32.9980010986328 0.329980010986328 1 10 2.5
"1937" 0 0.34 4.5939998626709 0.045939998626709 0 0 0
"1938" 1 0.05 27.3729991912842 0.273729991912842 0 5 1.25
"1939" 0 0.67 32.1990013122559 0.321990013122559 0 12 3
"1940" 1 0.66 102.055999755859 1.02055999755859 1 4 1
"1941" 0 0.42 36.173999786377 0.36173999786377 1 5 1.25
"1942" 0 0.57 12.8500003814697 0.128500003814697 1 5 1.25
"1943" 0 0.41 2.24600005149841 0.0224600005149841 0 12 3
"1944" 0 0.55 21.9020004272461 0.219020004272461 1 5 1.25
"1945" 1 2.34 41.3339996337891 0.413339996337891 0 0 0
"1946" 1 1.31 42.310001373291 0.42310001373291 1 5 1.25
"1947" 1 0.87 39.5110015869141 0.395110015869141 0 9 2.25
"1948" 1 0.71 16.632999420166 0.16632999420166 0 0 0
"1949" 1 0.66 24.9489994049072 0.249489994049072 0 0 0
"1950" 1 0.49 20.8460006713867 0.208460006713867 0 10 2.5
"1951" 0 1.47 42.0900001525879 0.420900001525879 0 0 0
"1952" 0 0.88 48.9269981384277 0.489269981384277 0 0 0
"1953" 0 0.49 13.1949996948242 0.131949996948242 0 10 2.5
"1954" 1 0.86 14.5220003128052 0.145220003128052 0 10 2.5
"1955" 0 0.24 1.24600005149841 0.0124600005149841 1 5 1.25
"1956" 1 0.82 49.6450004577637 0.496450004577637 1 12 3
"1957" 0 0.69 56.8219985961914 0.568219985961914 1 5 1.25
"1958" 0 0.61 15.6009998321533 0.156009998321533 0 8 2
"1959" 0 0.16 16.6760005950928 0.166760005950928 1 4 1
"1960" 0 1.01 43.0270004272461 0.430270004272461 1 0 0
"1961" 1 1.5 43.507999420166 0.43507999420166 1 5 1.25
"1962" 0 0.34 47.2589988708496 0.472589988708496 1 5 1.25
"1963" 1 1.19 78.7210006713867 0.787210006713867 1 5 1.25
"1964" 1 1.56 52.734001159668 0.52734001159668 1 5 1.25
"1965" 1 1.39 48.5579986572266 0.485579986572266 0 5 1.25
"1966" 1 0.64 21.8920001983643 0.218920001983643 1 10 2.5
"1967" 1 0.54 21.2840003967285 0.212840003967285 1 3 0.75
"1968" 0 0.09 22.2189998626709 0.222189998626709 0 0 0
"1969" 0 0.31 34.9129981994629 0.349129981994629 0 2 0.5
"1970" 1 0.79 23.7630004882812 0.237630004882812 1 0 0
"1971" 1 0.6 24.0659999847412 0.240659999847412 1 0 0
"1972" 1 0.89 38.3839988708496 0.383839988708496 1 0 0
"1973" 1 0.82 26.4260005950928 0.264260005950928 1 10 2.5
"1974" 0 1.15 52.8030014038086 0.528030014038086 1 7 1.75
"1975" 1 1.19 56.6240005493164 0.566240005493164 0 5 1.25
"1976" 1 0.93 35.0750007629395 0.350750007629395 0 5 1.25
"1977" 1 1.1 29.5779991149902 0.295779991149902 1 5 1.25
"1978" 0 1.47 21.3400001525879 0.213400001525879 1 0 0
"1979" 1 1.58 21.0090007781982 0.210090007781982 1 14 3.5
"1980" 1 2.04 7.93800020217896 0.0793800020217895 1 0 0
"1981" 0 0.23 13.7600002288818 0.137600002288818 1 8 2
"1982" 0 0.05 17.9589996337891 0.179589996337891 1 10 2.5
"1983" 0 0.54 35.1609992980957 0.351609992980957 0 0 0
"1984" NA 0.05 11.5860004425049 0.115860004425049 NA NA NA
"1985" 0 0.05 11.1700000762939 0.111700000762939 1 5 1.25
"1986" 0 0.05 16.6410007476807 0.166410007476807 1 11 2.75
"1987" 0 0.05 33.6399993896484 0.336399993896484 0 10 2.5
"1988" 0 0.05 33.8240013122559 0.338240013122559 1 6 1.5
"1989" 0 0.05 25.1280002593994 0.251280002593994 0 0 0
"1990" 0 0.05 38.4990005493164 0.384990005493164 0 0 0
"1991" 0 0.26 46.0509986877441 0.460509986877441 1 0 0
"1992" 0 0.17 27.5820007324219 0.275820007324219 1 0 0
"1993" 0 0.05 11.2910003662109 0.112910003662109 1 10 2.5
"1994" 0 0.05 23.5729999542236 0.235729999542236 1 0 0
"1995" 0 0.05 26.6870002746582 0.266870002746582 1 0 0
"1996" 0 0.05 19.4589996337891 0.194589996337891 0 0 0
"1997" 0 0.05 24.4669990539551 0.244669990539551 0 0 0
"1998" 0 0.09 10.0340003967285 0.100340003967285 1 5 1.25
"1999" 0 0.22 27.382999420166 0.27382999420166 1 5 1.25
"2000" NA 0.05 26.4479999542236 0.264479999542236 NA NA NA
"2001" 0 0.12 30.5779991149902 0.305779991149902 0 5 1.25
"2002" 1 0.72 10.0609998703003 0.100609998703003 1 0 0
"2003" 1 0.69 46.2560005187988 0.462560005187988 1 5 1.25
"2004" 0 1.41 48.6049995422363 0.486049995422363 1 0 0
"2005" 0 0.85 24.3780002593994 0.243780002593994 1 8 2
"2006" 0 1.32 27.5919990539551 0.275919990539551 1 9 2.25
"2007" 0 1.89 43.5309982299805 0.435309982299805 1 0 0
"2008" 0 1.51 91.6449966430664 0.916449966430664 1 0 0
"2009" 1 1.86 92.8679962158203 0.928679962158203 1 5 1.25
"2010" 1 6.76 70.9010009765625 0.709010009765625 0 9 2.25
"2011" 1 3.19 67.4960021972656 0.674960021972656 1 10 2.5
"2012" 0 0.23 55.7480010986328 0.557480010986328 0 5 1.25
"2013" 0 0.63 40.3190002441406 0.403190002441406 1 5 1.25
"2014" 1 6.32 27.4069995880127 0.274069995880127 0 0 0
"2015" 1 2.4 57.1590003967285 0.571590003967285 0 11 2.75
"2016" 1 4.14 17.3810005187988 0.173810005187988 0 5 1.25
"2017" 1 0.88 19.6189994812012 0.196189994812012 1 8 2
"2018" 0 0.05 20.4090003967285 0.204090003967285 1 5 1.25
"2019" 0 0.41 41.0709991455078 0.410709991455078 1 0 0
"2020" 0 0.11 18.1989994049072 0.181989994049072 1 0 0
"2021" 0 0.19 6.02099990844727 0.0602099990844727 1 8 2
"2022" 1 0.57 20.3330001831055 0.203330001831055 1 8 2
"2023" 0 0.44 16.3349990844727 0.163349990844727 1 8 2
"2024" 0 0.54 11.3009996414185 0.113009996414185 0 5 1.25
"2025" NA 0.13 17.07200050354 0.1707200050354 NA NA NA
"2026" 0 0.1 21.5930004119873 0.215930004119873 0 5 1.25
"2027" 0 0.19 26.6389999389648 0.266389999389648 1 5 1.25
"2028" 0 0.08 26.9740009307861 0.269740009307861 1 10 2.5
"2029" 0 0.43 9.49199962615967 0.0949199962615967 0 5 1.25
"2030" 1 0.8 41.515998840332 0.41515998840332 0 5 1.25
"2031" 1 0.14 39.4650001525879 0.394650001525879 0 11 2.75
"2032" 0 0.05 32.3419990539551 0.323419990539551 0 0 0
"2033" 0 0.26 22.6760005950928 0.226760005950928 1 10 2.5
"2034" 0 0.18 11.9820003509521 0.119820003509521 1 11 2.75
"2035" 0 0.74 13.1169996261597 0.131169996261597 1 10 2.5
"2036" 1 4.2 26.8330001831055 0.268330001831055 1 5 1.25
"2037" 1 2.18 14.7309999465942 0.147309999465942 0 5 1.25
"2038" 1 1.43 23.3729991912842 0.233729991912842 0 10 2.5
"2039" 1 2.69 2.89499998092651 0.0289499998092651 0 11 2.75
"2040" 0 0.74 4.5939998626709 0.045939998626709 0 0 0
"2041" 0 0.18 47.7449989318848 0.477449989318848 1 6 1.5
"2042" 1 0.63 42.2200012207031 0.422200012207031 1 0 0
"2043" 1 0.83 60.3639984130859 0.603639984130859 0 4 1
"2044" 1 0.9 45.1980018615723 0.451980018615723 1 8 2
"2045" 0 1.12 69.1549987792969 0.691549987792969 0 5 1.25
"2046" 1 1.16 59.6590003967285 0.596590003967285 0 9 2.25
"2047" 0 0.93 57.2879981994629 0.572879981994629 1 5 1.25
"2048" 1 1.22 56.2560005187988 0.562560005187988 1 10 2.5
"2049" 0 0.16 48.9189987182617 0.489189987182617 1 8 2
"2050" 0 1.09 16.7800006866455 0.167800006866455 0 5 1.25
"2051" 0 1.67 34.0900001525879 0.340900001525879 0 0 0
"2052" 1 1.09 33.1679992675781 0.331679992675781 1 5 1.25
"2053" 1 0.24 42.2980003356934 0.422980003356934 0 10 2.5
"2054" 1 0.97 12.0059995651245 0.120059995651245 1 7 1.75
"2055" 0 1.25 51.5149993896484 0.515149993896484 0 5 1.25
"2056" 0 0.28 36.9790000915527 0.369790000915527 0 6 1.5
"2057" 0 0.05 37.4410018920898 0.374410018920898 0 5 1.25
"2058" 0 0.05 30.806999206543 0.30806999206543 0 7 1.75
"2059" 1 1.66 21.1679992675781 0.211679992675781 1 0 0
"2060" 1 1.66 60.2939987182617 0.602939987182617 0 7 1.75
"2061" 0 1.15 27.8110008239746 0.278110008239746 1 6 1.5
"2062" 1 1.15 44.9199981689453 0.449199981689453 1 0 0
"2063" 0 1.21 55.1529998779297 0.551529998779297 0 0 0
"2064" 1 1.64 66.2570037841797 0.662570037841797 1 5 1.25
"2065" 0 1.74 51.1629981994629 0.511629981994629 0 0 0
"2066" 0 1.08 49.5190010070801 0.495190010070801 1 0 0
"2067" 0 1.09 19.136999130249 0.19136999130249 1 4 1
"2068" 0 2.27 33.9949989318848 0.339949989318848 1 5 1.25
"2069" 0 1.46 34.0670013427734 0.340670013427734 0 0 0
"2070" 0 1.35 45.4070014953613 0.454070014953613 0 0 0
"2071" 1 3.65 76.3030014038086 0.763030014038086 1 5 1.25
"2072" 1 2 62.314998626709 0.62314998626709 0 0 0
"2073" 0 1.18 55.5870018005371 0.555870018005371 1 0 0
"2074" 0 0.54 79.697998046875 0.79697998046875 1 0 0
"2075" 0 1.01 92.0139999389648 0.920139999389648 0 6 1.5
"2076" 1 1.5 76.6470031738281 0.766470031738281 1 8 2
"2077" 1 1.63 78.8679962158203 0.788679962158203 0 5 1.25
"2078" 1 0.76 62.326000213623 0.62326000213623 0 8 2
"2079" 0 0.05 40.6749992370605 0.406749992370605 1 5 1.25
"2080" 1 0.67 54.056999206543 0.54056999206543 1 5 1.25
"2081" 1 1.14 16.9979991912842 0.169979991912842 1 5 1.25
"2082" 0 0.22 11.1800003051758 0.111800003051758 1 0 0
"2083" 0 0.16 5.88000011444092 0.0588000011444092 0 5 1.25
"2084" 0 0.73 3.38000011444092 0.0338000011444092 1 0 0
"2085" 0 0.18 24.5160007476807 0.245160007476807 1 5 1.25
"2086" 1 1.6 50.7169990539551 0.507169990539551 1 10 2.5
"2087" 1 2.3 22.326000213623 0.22326000213623 0 11 2.75
"2088" NA 1.44 19.1700000762939 0.191700000762939 NA NA NA
"2089" 0 0.61 59.9259986877441 0.599259986877441 1 0 0
"2090" 1 0.65 162.921005249023 1.62921005249023 0 5 1.25
"2091" 0 0.66 163.680999755859 1.63680999755859 0 0 0
"2092" 1 0.33 164.968002319336 1.64968002319336 0 5 1.25
"2093" 0 0.48 25.94700050354 0.2594700050354 0 5 1.25
"2094" 0 0.45 33.6030006408691 0.336030006408691 1 0 0
"2095" 0 0.51 33.7449989318848 0.337449989318848 0 0 0
"2096" 0 0.65 72.8649978637695 0.728649978637695 0 5 1.25
"2097" 0 3.42 153.356994628906 1.53356994628906 0 5 1.25
"2098" 0 2.82 213.714996337891 2.13714996337891 1 5 1.25
"2099" 0 1.32 98.9899978637695 0.989899978637695 0 0 0
"2100" 0 1.89 93.1709976196289 0.931709976196289 1 0 0
"2101" 0 1.37 85.3889999389648 0.853889999389648 0 0 0
"2102" 0 1.38 70.6480026245117 0.706480026245117 0 5 1.25
"2103" 0 2.39 50.5690002441406 0.505690002441406 0 0 0
"2104" 0 0.41 28.4290008544922 0.284290008544922 1 5 1.25
"2105" 0 0.82 28.9969997406006 0.289969997406006 1 0 0
"2106" 0 0.4 28.9969997406006 0.289969997406006 0 5 1.25
"2107" 0 0.61 84.6849975585938 0.846849975585938 0 0 0
"2108" 0 2.97 75.0260009765625 0.750260009765625 0 0 0
"2109" 0 1.11 11.2379999160767 0.112379999160767 0 0 0
"2110" 0 0.28 33.2369995117188 0.332369995117188 0 8 2
"2111" 0 0.11 10.5579996109009 0.105579996109009 1 9 2.25
"2112" 0 1.54 96.4089965820312 0.964089965820312 0 5 1.25
"2113" 0 1.19 103.411003112793 1.03411003112793 1 0 0
"2114" 0 2.37 49.2980003356934 0.492980003356934 1 0 0
"2115" 0 2.54 40.5740013122559 0.405740013122559 1 0 0
"2116" 0 0.05 58.5629997253418 0.585629997253418 1 5 1.25
"2117" 0 0.27 4.48600006103516 0.0448600006103516 0 0 0
"2118" 0 0.05 29.9890003204346 0.299890003204346 1 5 1.25
"2119" 0 0.64 90.5490036010742 0.905490036010742 0 5 1.25
"2120" 0 1.95 114.900001525879 1.14900001525879 0 5 1.25
"2121" 0 1.85 84.7519989013672 0.847519989013672 0 5 1.25
"2122" 0 1.3 88.2180023193359 0.882180023193359 0 5 1.25
"2123" 1 0.78 42.5690002441406 0.425690002441406 0 0 0
"2124" 1 1.88 39.7929992675781 0.397929992675781 0 0 0
"2125" 1 1.11 3.39299988746643 0.0339299988746643 0 5 1.25
"2126" 0 0.37 9.82100009918213 0.0982100009918213 0 14 3.5
"2127" 0 0.05 25.0130004882812 0.250130004882813 1 10 2.5
"2128" 0 0.75 10.3330001831055 0.103330001831055 1 5 1.25
"2129" 1 1.18 15.5959997177124 0.155959997177124 1 8 2
"2130" 0 0.05 28.8169994354248 0.288169994354248 0 5 1.25
"2131" 0 0.59 32.4550018310547 0.324550018310547 1 9 2.25
"2132" 1 0.79 23.3799991607666 0.233799991607666 0 8 2
"2133" 0 0.35 21.2150001525879 0.212150001525879 1 10 2.5
"2134" 0 0.45 40.023998260498 0.40023998260498 0 8 2
"2135" 0 0.05 39.0830001831055 0.390830001831055 0 5 1.25
"2136" 1 1.24 26.4869995117188 0.264869995117188 0 10 2.5
"2137" 1 0.97 20.7180004119873 0.207180004119873 0 5 1.25
"2138" 1 0.73 8.64900016784668 0.0864900016784668 1 8 2
"2139" 1 0.82 24.7940006256104 0.247940006256104 1 9 2.25
"2140" 0 0.75 17.5900001525879 0.175900001525879 0 0 0
"2141" 0 0.24 4.64200019836426 0.0464200019836426 0 0 0
"2142" 0 0.11 6.82800006866455 0.0682800006866455 1 0 0
"2143" 0 0.43 7.50400018692017 0.0750400018692017 1 5 1.25
"2144" 0 0.19 7.78999996185303 0.0778999996185303 0 7 1.75
"2145" 0 1.05 42.5169982910156 0.425169982910156 1 0 0
"2146" 1 0.32 8.41699981689453 0.0841699981689453 1 10 2.5
"2147" 0 0.53 27.7329998016357 0.277329998016357 0 0 0
"2148" 0 0.42 34.4679985046387 0.344679985046387 0 3 0.75
"2149" 1 0.45 11.2320003509521 0.112320003509521 0 0 0
"2150" 0 0.17 2.76699995994568 0.0276699995994568 0 0 0
"2151" 1 0.55 11.456000328064 0.11456000328064 0 0 0
"2152" 0 0.83 23.3810005187988 0.233810005187988 1 0 0
"2153" 0 0.06 1.96099996566772 0.0196099996566772 0 5 1.25
"2154" 1 0.38 1.99100005626678 0.0199100005626678 1 11 2.75
"2155" 0 0.25 5.42000007629395 0.0542000007629395 0 0 0
"2156" 1 0.38 5.76100015640259 0.0576100015640259 0 0 0
"2157" 0 0.45 7.40799999237061 0.074079999923706 1 5 1.25
"2158" 0 0.45 9.53299999237061 0.0953299999237061 1 5 1.25
"2159" 0 0.19 9.53299999237061 0.0953299999237061 0 5 1.25
"2160" 0 0.05 12.8269996643066 0.128269996643066 1 5 1.25
"2161" 0 0.22 8.62899971008301 0.0862899971008301 0 0 0
"2162" 1 0.51 32.4879989624023 0.324879989624023 1 8 2
"2163" 1 0.74 31.2150001525879 0.312150001525879 0 5 1.25
"2164" 0 0.19 3.63899993896484 0.0363899993896484 0 5 1.25
"2165" 0 0.39 58.3450012207031 0.583450012207031 1 11 2.75
"2166" 0 0.15 3.91199994087219 0.0391199994087219 1 0 0
"2167" 0 0.05 9.01200008392334 0.0901200008392334 1 5 1.25
"2168" 0 0.4 16.2849998474121 0.162849998474121 1 0 0
"2169" 1 0.75 12.2410001754761 0.122410001754761 1 5 1.25
"2170" 0 0.29 3.94300007820129 0.0394300007820129 1 0 0
"2171" 0 0.28 5.53999996185303 0.0553999996185303 1 0 0
"2172" 0 0.37 12.8719997406006 0.128719997406006 1 0 0
"2173" 0 0.65 35.4780006408691 0.354780006408691 1 8 2
"2174" 0 0.19 5.46799993515015 0.0546799993515015 0 0 0
"2175" 1 1.04 39.5410003662109 0.395410003662109 0 5 1.25
"2176" 1 1.47 40.0449981689453 0.400449981689453 0 10 2.5
"2177" 1 0.63 29.5319995880127 0.295319995880127 0 5 1.25
"2178" 0 1.07 2.10899996757507 0.0210899996757507 0 8 2
"2179" 1 2.11 23.1089992523193 0.231089992523193 0 7 1.75
"2180" 0 1.5 7.36999988555908 0.0736999988555908 0 11 2.75
"2181" 0 0.42 10.5509996414185 0.105509996414185 0 0 0
"2182" 0 1.8 16.6860008239746 0.166860008239746 1 0 0
"2183" 1 1.8 25.9710006713867 0.259710006713867 0 0 0
"2184" 0 0.05 11.7740001678467 0.117740001678467 1 11 2.75
"2185" 1 2.65 7.76300001144409 0.0776300001144409 1 11 2.75
"2186" 1 1.9 8.96700000762939 0.0896700000762939 1 0 0
"2187" 0 1.71 13.5729999542236 0.135729999542236 1 0 0
"2188" 0 2.44 45.5330009460449 0.455330009460449 0 5 1.25
"2189" 1 0.52 32.5309982299805 0.325309982299805 0 5 1.25
"2190" 1 0.99 40.9480018615723 0.409480018615723 1 11 2.75
"2191" 1 0.93 58.7459983825684 0.587459983825684 0 0 0
"2192" 1 0.95 74.7040023803711 0.747040023803711 0 0 0
"2193" 0 0.95 55.1100006103516 0.551100006103516 0 7 1.75
"2194" 0 1.56 26.7220001220703 0.267220001220703 0 8 2
"2195" 0 1.48 19.1569995880127 0.191569995880127 0 0 0
"2196" 1 1.53 16.2320003509521 0.162320003509521 0 10 2.5
"2197" 1 1.48 23.8390007019043 0.238390007019043 1 0 0
"2198" 1 1.06 57.3409996032715 0.573409996032715 0 10 2.5
"2199" 0 1.03 53.8120002746582 0.538120002746582 0 0 0
"2200" 0 0.67 18.8659992218018 0.188659992218018 0 10 2.5
"2201" 0 0.58 26.4820003509521 0.264820003509522 0 10 2.5
"2202" 0 0.49 15.826000213623 0.15826000213623 1 7 1.75
"2203" 1 0.67 27.9290008544922 0.279290008544922 0 0 0
"2204" 0 0.56 27.4120006561279 0.274120006561279 1 0 0
"2205" 0 0.31 10.9779996871948 0.109779996871948 1 11 2.75
"2206" 1 0.53 15.4160003662109 0.154160003662109 0 7 1.75
"2207" 1 0.69 33.4300003051758 0.334300003051758 0 12 3
"2208" 1 0.83 48.3339996337891 0.483339996337891 0 5 1.25
"2209" 1 1.11 61.4070014953613 0.614070014953613 0 0 0
"2210" 0 0.63 59.6419982910156 0.596419982910156 1 6 1.5
"2211" 1 1.22 34.2820014953613 0.342820014953613 0 0 0
"2212" 1 0.98 38.7849998474121 0.387849998474121 0 9 2.25
"2213" 1 1.04 35.7490005493164 0.357490005493164 0 11 2.75
"2214" 1 0.94 41.5890007019043 0.415890007019043 0 0 0
"2215" 0 2.16 5.3600001335144 0.053600001335144 0 10 2.5
"2216" 1 1.46 26.0100002288818 0.260100002288818 0 0 0
"2217" 0 0.05 8.36400032043457 0.0836400032043457 1 7 1.75
"2218" 1 0.93 24.5009994506836 0.245009994506836 0 7 1.75
"2219" 0 0.53 23.7919998168945 0.237919998168945 0 8 2
"2220" 1 0.98 29.7159996032715 0.297159996032715 0 5 1.25
"2221" 0 0.75 28 0.28 0 5 1.25
"2222" 1 0.6 45.0279998779297 0.450279998779297 1 4 1
"2223" 1 1.47 48.7729988098145 0.487729988098145 1 0 0
"2224" 1 2.41 43.5589981079102 0.435589981079102 0 5 1.25
"2225" 1 0.75 78.5329971313477 0.785329971313477 1 8 2
"2226" 0 1.02 84.3929977416992 0.843929977416992 0 5 1.25
"2227" 0 1.28 88.4189987182617 0.884189987182617 1 5 1.25
"2228" 0 1.16 124.914001464844 1.24914001464844 1 5 1.25
"2229" 0 1.46 150.210998535156 1.50210998535156 0 5 1.25
"2230" 0 1.34 110.517997741699 1.10517997741699 1 5 1.25
"2231" 1 2 79.3160018920898 0.793160018920898 1 0 0
"2232" NA 1.12 47.0019989013672 0.470019989013672 NA NA NA
"2233" 1 1.15 41.9739990234375 0.419739990234375 0 6 1.5
"2234" 1 1.09 59.7949981689453 0.597949981689453 0 10 2.5
"2235" 1 1.38 102.73999786377 1.0273999786377 1 10 2.5
"2236" 1 1.99 91.3730010986328 0.913730010986328 1 8 2
"2237" 1 2.21 134.421005249023 1.34421005249023 0 8 2
"2238" 1 1.67 152.891006469727 1.52891006469727 1 0 0
"2239" 0 1.49 49.5449981689453 0.495449981689453 1 0 0
